Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
105734464,La grande inchiesta di Report sugli antibiotici: Perchè non funzionano più (Italian Edition),Cataldo Ciccolella,"Ciccolella, Cataldo",Cataldo Ciccolella,"=""8832966050""","=""9788832966053""",0,5.00,Chiarelettere,Kindle Edition,256,2023,,,2023/04/20,to-read,to-read (#231),to-read,,,,0,0
59655290,La grande inchiesta di Report sulla pandemia (Italian Edition),Cataldo Ciccolella,"Ciccolella, Cataldo",Cataldo Ciccolella,"=""""","=""""",0,4.44,Chiarelettere,Kindle Edition,377,2021,,,2023/04/20,to-read,to-read (#232),to-read,,,,0,0
51182650,"Girl, Serpent, Thorn",Melissa Bashardoust,"Bashardoust, Melissa",,"=""1250196140""","=""9781250196149""",0,3.67,Flatiron Books,Hardcover,336,2020,2020,,2023/04/20,to-read,to-read (#230),to-read,,,,0,0
56614597,"Gilded (Gilded, #1)",Marissa Meyer,"Meyer, Marissa",,"=""1250618843""","=""9781250618849""",0,3.91,Feiwel and Friends,Hardcover,502,2021,2021,,2023/04/20,to-read,to-read (#229),to-read,,,,0,0
53095653,Get Started with Gouache: A Colorful Guide to Painting the World Around You,Emma Block,"Block, Emma",,"=""1984857304""","=""9781984857309""",0,4.34,Watson-Guptill,Paperback,208,2020,,,2023/04/20,to-read,to-read (#228),to-read,,,,0,0
53540041,"Get Coding - A Smarter Way to Learn HTML & CSS and Javascript and Build a Website: Learning Web Design: A Beginner's Guide to HTML, CSS, JavaScript, and Web Graphics",Khalil Hanouky,"Hanouky, Khalil",,"=""""","=""""",0,0.0,,Kindle Edition,,2020,,,2023/04/20,to-read,to-read (#227),to-read,,,,0,0
58107157,Gene Eating: The Story of Human Appetite,Giles Yeo,"Yeo, Giles",,"=""1841882933""","=""9781841882932""",0,4.59,Orion Spring,Paperback,,2020,,,2023/04/20,to-read,to-read (#226),to-read,,,,0,0
42929,"Gai-Jin (Asian Saga, #3)",James Clavell,"Clavell, James",,"=""044021680X""","=""9780440216803""",0,3.90,Dell,Paperback,1236,1994,1993,,2023/04/20,to-read,to-read (#225),to-read,,,,0,0
42933,"Tai-Pan (Asian Saga, #2)",James Clavell,"Clavell, James",,"=""""","=""""",0,4.29,Dell,Paperback,734,2009,1966,,2023/04/20,to-read,to-read (#224),to-read,,,,0,0
52382796,Shōgun,James Clavell,"Clavell, James",,"=""1982603844""","=""9781982603847""",0,4.40,Blackstone Publishing,Paperback,1152,2020,1975,,2023/04/20,to-read,to-read (#223),to-read,,,,0,0
103649727,"Furies: Stories of the wicked, wild and untamed",Margaret Atwood,"Atwood, Margaret","Ali Smith, Emma Donoghue, Kirsty Logan, Chibundu Onuzo, Caroline O'Donoghue, Linda Grant, Susie Boyt, Stella Duffy, Kamila Shamsie, Helen Oyeyemi, Rachel Seiffert, CN Lester, Claire Kohda, Eleanor Crewes","=""0349017131""","=""9780349017136""",0,3.87,Virago,Kindle Edition,304,2023,2023,,2023/04/20,to-read,to-read (#222),to-read,,,,0,0
17349126,Focus: The Hidden Driver of Excellence,Daniel Goleman,"Goleman, Daniel",,"=""0062114867""","=""9780062114860""",0,3.56,Harper,Hardcover,320,2013,2013,,2023/04/20,to-read,to-read (#221),to-read,,,,0,0
31851281,Flâneur: The Art of Wandering the Streets of Paris,Federico Castigliano,"Castigliano, Federico",,"=""""","=""""",0,3.77,Federico Castigliano,Paperback,160,2017,2017,,2023/04/20,to-read,to-read (#220),to-read,,,,0,0
23308947,La fisica dei perplessi,Jim Al-Khalili,"Al-Khalili, Jim",Laura Servidei,"=""8833973069""","=""9788833973067""",0,4.13,Bollati Boringhieri,ebook,275,2014,2003,,2023/04/20,to-read,to-read (#219),to-read,,,,0,0
15704459,"Firefight (The Reckoners, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0385743580""","=""9780385743587""",0,4.26,Delacorte Press,Hardcover,416,2015,2015,,2023/04/20,to-read,to-read (#218),to-read,,,,0,0
57693474,"Finlay Donovan Knocks 'Em Dead (Finlay Donovan, #2)",Elle Cosimano,"Cosimano, Elle",,"=""1250242185""","=""9781250242181""",0,4.00,Minotaur Books,Hardcover,357,2022,2022,,2023/04/20,to-read,to-read (#217),to-read,,,,0,0
45300567,The Maidens,Alex Michaelides,"Michaelides, Alex",,"=""1250304458""","=""9781250304452""",0,3.63,Celadon Books,Hardcover,337,2021,2021,,2023/04/04,to-read,to-read (#216),to-read,,,,1,0
77976297,Everyday Harumi,Harumi Kurihara,"Kurihara, Harumi",,"=""4594059449""","=""9784594059446""",0,0.0,,Tankobon Hardcover,,,,,2023/04/19,to-read,to-read (#215),to-read,,,,0,0
6892314,Everyday Harumi,Harumi Kurihara,"Kurihara, Harumi",,"=""1840915447""","=""9781840915440""",0,4.12,Conran,Hardcover,176,2009,2009,,2023/04/19,to-read,to-read (#214),to-read,,,,0,0
60279623,"Everyday english: L'inglese che non impari a scuola, una lezione al giorno (Italian Edition)",Elena Stefani,"Stefani, Elena",,"=""8804748311""","=""9788804748311""",0,4.13,MONDADORI,Kindle Edition,701,2022,,,2023/04/19,to-read,to-read (#213),to-read,,,,0,0
27067085,"Rules of the Game (Endgame, #3)",James Frey,"Frey, James",Nils Johnson-Shelton,"=""""","=""""",0,3.59,HarperCollins,Hardcover,464,2016,2016,,2023/04/19,to-read,to-read (#212),to-read,,,,0,0
24465662,"Sky Key (Endgame, #2)",James Frey,"Frey, James",Nils Johnson-Shelton,"=""0062332635""","=""9780062332639""",0,3.94,HarperCollins,ebook,464,2015,2015,,2023/04/19,to-read,to-read (#211),to-read,,,,0,0
20510241,"The Calling (Endgame, #1)",James Frey,"Frey, James",Nils Johnson-Shelton,"=""0062332589""","=""9780062332585""",0,3.72,HarperTeen,Hardcover,461,2014,2014,,2023/04/19,to-read,to-read (#210),to-read,,,,0,0
56269205,"Empire of the Vampire (Empire of the Vampire, #1)",Jay Kristoff,"Kristoff, Jay",Bon Orthwick,"=""1250245281""","=""9781250245281""",0,4.37,St. Martin's Press,Hardcover,739,2021,2021,,2023/04/19,to-read,to-read (#209),to-read,,,,0,0
123212025,E alla fine muoiono. La sporca verità sulle fiabe,Lou Lubie,"Lubie, Lou",Francesco Savino,"=""8832738252""","=""9788832738254""",0,4.56,Bao Publishing,Hardcover,248,2023,,,2023/04/19,to-read,to-read (#208),to-read,,,,0,0
62082750,I dodici segreti (Ben Harper #1),Robert  Gold,"Gold, Robert",,"=""8830457809""","=""""",0,4.03,Longanesi,Kindle Edition,396,2022,2022,,2023/04/19,to-read,to-read (#207),to-read,,,,0,0
55681123,La Divina Commedia riveduta e scorretta,Se i social network fossero sempre esistiti,"esistiti, Se i social network fossero sempre",,"=""8830456683""","=""9788830456686""",0,3.71,Longanesi,ebook,336,2020,,,2023/04/19,to-read,to-read (#206),to-read,,,,0,0
36570350,Divided: Why We're Living in an Age of Walls,Tim  Marshall,"Marshall, Tim",,"=""1783963425""","=""9781783963423""",0,4.01,Elliott & Thompson Ltd,Hardcover,272,2018,2018,,2023/04/19,to-read,to-read (#205),to-read,,,,0,0
38318419,Diventa chi sei,Emilie Wapnick,"Wapnick, Emilie",,"=""8885783007""","=""9788885783003""",0,3.85,MGMT Edizioni,Paperback,191,2018,2017,,2023/04/19,to-read,to-read (#204),to-read,,,,0,0
120433763,Digital icons: 100 influencer & creator che hanno cambiato il web (Italian Edition),Gilda Ciaruffoli,"Ciaruffoli, Gilda",,"=""8858042387""","=""9788858042380""",0,0.0,Edizioni Gribaudo,Kindle Edition,292,2022,,,2023/04/19,to-read,to-read (#203),to-read,,,,0,0
18392183,Dieci sfumature di giallo,Edgar Wallace,"Wallace, Edgar","Renato Olivieri, Roberta Formenti, Luciano Rocchetti, Marika Boni Grandi, Alda Carrer, Maria Grazia Bonfanti, Paolo E. Ribotta, Valeria Leotta","=""8854154865""","=""9788854154865""",0,4.40,Newton Compton,Hardcover,1013,2013,,,2023/04/19,to-read,to-read (#202),to-read,,,,0,0
85009,Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,"Gamma, Erich","Grady Booch, Richard Helm, Ralph Johnson, John Vlissides","=""0201633612""","=""9780201633610""",0,4.20,Addison-Wesley Professional,Hardcover,416,1994,1994,,2023/04/19,to-read,to-read (#201),to-read,,,,0,0
25407018,Data Science from Scratch: First Principles with Python,Joel Grus,"Grus, Joel",,"=""""","=""""",0,3.91,O'Reilly Media,Kindle Edition,330,2015,2015,,2023/04/19,to-read,to-read (#200),to-read,,,,0,0
55424891,"Dark Rise (Dark Rise, #1)",C.S. Pacat,"Pacat, C.S.",,"=""0062946161""","=""9780062946164""",0,4.15,Quill Tree Books,ebook,464,2021,2021,,2023/04/19,to-read,to-read (#199),to-read,,,,0,0
55589099,Dante,Alessandro Barbero,"Barbero, Alessandro",,"=""8858141644""","=""9788858141649""",0,3.60,Laterza,Hardcover,361,2020,2020,,2023/04/19,to-read,to-read (#198),to-read,,,,0,0
63352206,Vegetale insieme. Le ricette di Cucina Botanica da condividere,Carlotta Perego,"Perego, Carlotta",,"=""8858043022""","=""9788858043028""",0,4.65,Gribaudo,Paperback,216,2022,,,2023/04/19,to-read,to-read (#197),to-read,,,,0,0
59590833,"Cucina botanica: Vegetale, facile, veloce",Carlotta Perego,"Perego, Carlotta",,"=""8858040007""","=""9788858040003""",0,4.47,Gribaudo,Kindle Edition,392,2021,,,2023/04/19,to-read,to-read (#196),to-read,,,,0,0
55855175,"Cucina botanica. Vegetale, buona e consapevole",Carlotta Perego,"Perego, Carlotta",,"=""8858029038""","=""9788858029039""",0,4.59,Gribaudo,Paperback,224,2020,,,2023/04/19,to-read,to-read (#195),to-read,,,,0,0
50972370,"Crazy Stupid Bromance (Bromance Book Club, #3)",Lyssa Kay Adams,"Adams, Lyssa Kay",,"=""1984806130""","=""9781984806130""",0,3.89,Berkley,Paperback,345,2020,2020,,2023/04/19,to-read,to-read (#194),to-read,,,,0,0
16085481,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0385536976""","=""9780385536974""",0,3.90,Doubleday,Hardcover,403,2013,2013,,2023/04/19,to-read,to-read (#193),to-read,,,,0,0
45913368,Copenhagen Cult Recipes,Christine Rudolph,"Rudolph, Christine",Susie Theodorou,"=""1911632310""","=""9781911632313""",0,4.33,Murdoch Books,Hardcover,224,2019,,,2023/04/19,to-read,to-read (#192),to-read,,,,0,0
32187419,Conversations with Friends,Sally Rooney,"Rooney, Sally",,"=""""","=""""",0,3.78,Hogarth,Kindle Edition,304,2017,2017,,2023/04/19,to-read,to-read (#191),to-read,,,,0,0
38885211,Contro la democrazia (Italian Edition),Jason Brennan,"Brennan, Jason","Rosamaria Bitetti, Federico Morganti, Sabino Cassese, Raffaele De Mucci","=""""","=""""",0,3.67,LUISS University Press,Kindle Edition,409,2018,2016,,2023/04/19,to-read,to-read (#190),to-read,,,,0,0
38613823,La conoscenza e i suoi nemici: L'era dell'incompetenza e i rischi per la democrazia,Thomas M. Nichols,"Nichols, Thomas M.",Chiara Veltri,"=""""","=""""",0,3.82,LUISS University Press,Kindle Edition,265,2018,2017,,2023/04/19,to-read,to-read (#189),to-read,,,,0,0
38618240,"Come non scrivere. Consigli ed esempi da seguire, trappole e scemenze da evitare quando si scrive in italiano",Claudio Giunta,"Giunta, Claudio",,"=""8851156972""","=""9788851156978""",0,3.96,UTET,Paperback,328,2018,2018,,2023/04/19,to-read,to-read (#188),to-read,,,,0,0
60095062,"La cucina scaldacuore. Storie, ricette e segreti",Cooker Girl,"Girl, Cooker",,"=""""","=""""",0,3.88,Fabbri Editori,Kindle Edition,176,2021,,,2023/04/19,to-read,to-read (#187),to-read,,,,0,0
63232386,"Come l'acqua per la farina: Ricette lievitate dolci e salate, basi e segreti per impasti impasti perfetti (Italian Edition)",Cooker Girl,"Girl, Cooker",,"=""""","=""""",0,4.33,Fabbri Editori,Kindle Edition,277,2022,2022,,2023/04/19,to-read,to-read (#186),to-read,,,,0,0
9694577,Come funzionano i romanzi. Breve storia delle tecniche narrative per lettori e scrittori,James  Wood,"Wood, James",Massimo Parizzi,"=""8804596864""","=""9788804596868""",0,4.00,Mondadori,Hardcover,177,2010,2008,,2023/04/19,to-read,to-read (#185),to-read,,,,0,0
55253795,Come foglie di tè,Lisa See,"See, Lisa",Giuseppe Maugeri,"=""883045141X""","=""9788830451414""",0,4.27,Longanesi,Paperback,432,2020,2017,,2023/04/19,to-read,to-read (#184),to-read,,,,0,0
9745271,"Il colore della magia (Mondo Disco, #1)",Terry Pratchett,"Pratchett, Terry",Natalia Callori,"=""8850220243""","=""9788850220243""",0,4.00,TEA,Paperback,217,2009,1983,,2023/04/19,to-read,to-read (#183),to-read,,,,0,0
9694745,"Colore. Una biografia. Tra arte storia e chimica, la bellezza e i misteri del mondo del colore",Philip Ball,"Ball, Philip","Lorenza Lanza, Patrizia Vicentini","=""8817000728""","=""9788817000727""",0,4.05,BUR Biblioteca Universale Rizzoli,Paperback,378,2004,1999,,2023/04/19,to-read,to-read (#182),to-read,,,,0,0
42958474,Cleopatra: La regina che sfidò Roma e conquistò l'eternità,Alberto Angela,"Angela, Alberto",,"=""""","=""""",0,3.89,HarperCollins Italia,Kindle Edition,480,2018,2018,,2023/04/19,to-read,to-read (#181),to-read,,,,0,0
123026999,Neon Genesis Evangelion. Collector's Edition. Vol. 4,Yoshiyuki Sadamoto,"Sadamoto, Yoshiyuki",Khara,"=""882872952X""","=""9788828729525""",5,4.65,Panini Comics - Planet Manga,Paperback,368,2023,2021,2023/04/19,2023/04/16,"2023, cartaceo, comprati, manga, fantascienza","2023 (#4), cartaceo (#40), comprati (#92), manga (#6), fantascienza (#3)",read,,,,1,0
63893539,Neon Genesis Evangelion. Collector's Edition. Vol. 3,Yoshiyuki Sadamoto,"Sadamoto, Yoshiyuki",Khara,"=""8828726121""","=""9788828726128""",5,4.69,Panini Comics - Planet Manga,Paperback,368,2022,2021,2023/04/19,2023/04/16,"2023, cartaceo, comprati, manga","2023 (#3), cartaceo (#39), comprati (#91), manga (#5)",read,,,,1,0
3735293,Clean Code: A Handbook of Agile Software Craftsmanship,Robert C. Martin,"Martin, Robert C.",,"=""0132350882""","=""9780132350884""",0,4.39,Pearson,Paperback,464,2008,2007,,2023/04/18,to-read,to-read (#180),to-read,,,,0,0
18043011,Clean Architecture,Robert C. Martin,"Martin, Robert C.",,"=""0134494164""","=""9780134494166""",0,4.23,Prentice Hall,Paperback,432,2017,2017,,2023/04/18,to-read,to-read (#179),to-read,,,,0,0
52516332,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,"=""0062882767""","=""9780062882769""",0,4.25,HarperTeen ,Hardcover,432,2020,2020,,2023/04/18,to-read,to-read (#178),to-read,,,,0,0
36629802,Cervello. Manuale dell'utente: Guida semplificata alla macchina più complessa del mondo (Italian Edition),Marco Magrini,"Magrini, Marco",,"=""""","=""""",0,4.14,Giunti,Kindle Edition,251,2017,2017,,2023/04/18,to-read,to-read (#177),to-read,,,,0,0
8633268,Cecità,José Saramago,"Saramago, José",Rita Desti,"=""8807721821""","=""9788807721823""",0,4.16,Feltrinelli,Paperback,276,2010,1995,,2023/04/18,to-read,to-read (#176),to-read,,,,0,0
61393247,Il caso Agatha Christie,Nina de Gramont,"Gramont, Nina de",,"=""8854521442""","=""9788854521445""",0,3.73,Neri Pozza,Kindle Edition,336,2022,2022,,2023/04/18,to-read,to-read (#175),to-read,,,,0,0
61644880,"Casa Ramen: Tecniche, ingredienti, cultura: il libro definitivo (Italian Edition)",Luca Catalfamo,"Catalfamo, Luca","Chiara Patrizia De Francisci, Giulia Laino","=""8809961528""","=""""",0,5.00,Giunti,Kindle Edition,,2022,,,2023/04/18,to-read,to-read (#174),to-read,,,,0,0
20809798,Il cardellino,Donna Tartt,"Tartt, Donna",Mirko Zilahi de' Gyurgyokai,"=""8817072389""","=""9788817072380""",0,3.94,Rizzoli,Hardcover,893,2014,2013,,2023/04/18,to-read,to-read (#173),to-read,,,,0,0
15704486,"Calamity (Reckoners, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0385743602""","=""9780385743600""",0,4.18,Delacorte Press,Hardcover,424,2016,2016,,2023/04/18,to-read,to-read (#172),to-read,,,,0,0
7945049,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",Louise Penny,"Penny, Louise",,"=""0312377045""","=""9780312377045""",0,4.36,Minotaur Books,Hardcover,371,2010,2010,,2023/04/18,to-read,to-read (#171),to-read,,,,0,0
42815544,Bunny,Mona Awad,"Awad, Mona",,"=""0525559736""","=""9780525559733""",0,3.54,Viking,Hardcover,307,2019,2019,,2023/04/18,to-read,to-read (#170),to-read,,,,0,0
40925752,"Il buio profondo (La Leggenda di Drizzt, #1)",R.A. Salvatore,"Salvatore, R.A.",Nicoletta Spagnol,"=""8834432215""","=""9788834432211""",0,4.26,Armenia,Paperback,306,2018,1990,,2023/04/18,to-read,to-read (#169),to-read,,,,0,0
41437390,"Prism Cloud (Harbinger, #4)",Jeff Wheeler,"Wheeler, Jeff",,"=""""","=""""",0,4.43,47North,Kindle Edition,348,2019,2019,,2023/04/18,to-read,to-read (#168),to-read,,,,0,0
40196970,"Iron Garland (Harbinger, #3)",Jeff Wheeler,"Wheeler, Jeff",,"=""""","=""""",0,4.44,47North,Kindle Edition,353,2018,2018,,2023/04/18,to-read,to-read (#167),to-read,,,,0,0
39092483,"Mirror Gate (Harbinger, #2)",Jeff Wheeler,"Wheeler, Jeff",,"=""""","=""""",0,4.38,47North,Kindle Edition,334,2018,2018,,2023/04/18,to-read,to-read (#166),to-read,,,,0,0
36634904,"Storm Glass (Harbinger, #1)",Jeff Wheeler,"Wheeler, Jeff",,"=""""","=""""",0,4.19,47North,Kindle Edition,367,2018,2018,,2023/04/18,to-read,to-read (#165),to-read,,,,0,0
42934564,"Broken Veil (Harbinger, #5)",Jeff Wheeler,"Wheeler, Jeff",,"=""""","=""""",0,4.47,47North,Kindle Edition,346,2019,2019,,2023/04/18,to-read,to-read (#164),to-read,,,,0,0
37763535,"Botanical Line Drawing: 200 Step-by-Step Flowers, Leaves, Cacti, Succulents, and Other Items Found in Nature",Peggy  Dean,"Dean, Peggy",,"=""0399582207""","=""9780399582202""",0,4.14,Watson-Guptill,Kindle Edition,1426,2018,2017,,2023/04/18,to-read,to-read (#163),to-read,,,,0,0
74812,Born on a Blue Day,Daniel Tammet,"Tammet, Daniel",,"=""1416535071""","=""9781416535072""",0,3.84,Free Press,Hardcover,226,2006,2006,,2023/04/18,to-read,to-read (#162),to-read,,,,0,0
44514881,"Bleach: Can't Fear Your Own World Vol. 3 (Bleach Light Novels, #7)",Tite Kubo,"Kubo, Tite",Ryohgo Narita,"=""""","=""""",0,4.37,,,,2018,2018,,2023/04/18,to-read,to-read (#161),to-read,,,,0,0
44514153,"Bleach: Can't Fear Your Own World Vol. 2 (Bleach Light Novels, #6)",Tite Kubo,"Kubo, Tite",Ryohgo Narita,"=""408703464X""","=""9784087034646""",0,3.99,,Paperback Shinsho,516,2018,2018,,2023/04/18,to-read,to-read (#160),to-read,,,,0,0
40882209,"Bleach: Can't Fear Your Own World Vol. 1 (Bleach Light Novels, #5)",Tite Kubo,"Kubo, Tite",Ryohgo Narita,"=""""","=""9784087034127""",0,3.92,Shueisha,,276,2017,2017,,2023/04/18,to-read,to-read (#159),to-read,,,,0,0
63151892,Black Butler 32,Yana Toboso,"Toboso, Yana",,"=""3551755175""","=""9783551755179""",0,4.30,Carlsen,Paperback,210,2023,,,2023/04/18,to-read,to-read (#158),to-read,,,,0,0
55653353,"黒執事 XXXI [Kuroshitsuji XXXI] (Black Butler, #31)",Yana Toboso,"Toboso, Yana",,"=""4757574428""","=""9784757574427""",0,4.32,スクウェア・エニックス,Paperback,176,2021,2021,,2023/04/18,to-read,to-read (#157),to-read,,,,0,0
43686654,Bianco letale (Le indagini di Cormoran Strike),Robert Galbraith,"Galbraith, Robert","J.K. Rowling, Valentina Daniele, Laura Serra, Barbara Ronca, Loredana Serratore","=""""","=""""",0,4.24,Salani,Kindle Edition,784,2019,2018,,2023/04/18,to-read,to-read (#156),to-read,,,,0,0
58322915,Bestiario Matematico. Mostri e strane creature nel regno dei numeri,Paolo Alessandrini,"Alessandrini, Paolo",,"=""8836005284""","=""9788836005284""",0,3.48,Hoepli,Paperback,224,2021,,,2023/04/18,to-read,to-read (#155),to-read,,,,0,0
433884,"Bella vita e guerre altrui di Mr. Pyle, gentiluomo",Alessandro Barbero,"Barbero, Alessandro",,"=""8804400870""","=""9788804400875""",0,3.36,A. Mondadori,Hardcover,660,1995,1995,,2023/04/18,to-read,to-read (#154),to-read,,,,0,0
41392893,"Bayesian Statistics the Fun Way: Understanding Statistics and Probability with Star Wars, LEGO, and Rubber Ducks",Will Kurt,"Kurt, Will",,"=""1593279566""","=""9781593279561""",0,4.13,No Starch Press,Paperback,256,2019,,,2023/04/18,to-read,to-read (#153),to-read,,,,0,0
22599825,Il baco da seta,Robert Galbraith,"Galbraith, Robert",Andrea Carlo Cappi,"=""886715852X""","=""9788867158522""",0,4.05,Salani,Hardcover,555,2014,2014,,2023/04/18,to-read,to-read (#152),to-read,,,,0,0
17992458,L'Avversario,Emmanuel Carrère,"Carrère, Emmanuel",Eliana Vicari Fabris,"=""""","=""""",0,3.99,Adelphi,Paperback,169,2013,2000,,2023/04/18,to-read,to-read (#151),to-read,,,,0,0
9660569,L'arte di correre,Haruki Murakami,"Murakami, Haruki",Antonietta Pastore,"=""880619951X""","=""9788806199517""",0,3.87,Einaudi,Hardcover,157,2009,2007,,2023/04/18,to-read,to-read (#150),to-read,,,,0,0
48896989,Annie Bell's Baking Bible: Over 200 triple-tested recipes that you'll want to cook again and again,Annie Bell,"Bell, Annie",,"=""0857839055""","=""9780857839053""",0,4.34,Kyle Books,Kindle Edition,653,2020,2012,,2023/04/18,to-read,to-read (#149),to-read,,,,0,0
62988541,Neon Genesis Evangelion. Collector's Edition. Vol. 2,Yoshiyuki Sadamoto,"Sadamoto, Yoshiyuki",Khara,"=""8828720670""","=""9788828720676""",4,4.50,Panini Comics - Planet Manga,Paperback,344,2022,2021,2023/04/17,2023/04/16,"2022, cartaceo, comprati, fantascienza, manga","2022 (#12), cartaceo (#38), comprati (#90), fantascienza (#2), manga (#4)",read,,,,1,0
18455803,A scuola di Giallo. Guida in sette passi per aspiranti scrittori di gialli,Camilla Läckberg,"Läckberg, Camilla",Claudia Durastanti,"=""8831737058""","=""9788831737050""",0,3.46,Marsilio,ebook,157,2011,2011,,2023/04/17,to-read,to-read (#148),to-read,,,,0,0
